id,cuisine
257,italian
16979,thai
31697,indian
49012,southern_us
7592,mexican
44884,italian
41859,italian
9969,italian
45041,indian
48098,italian
27238,french
4466,italian
11350,italian
30506,southern_us
439,filipino
4342,chinese
47474,french
25254,thai
18255,italian
9547,chinese
3889,british
26976,spanish
19218,indian
31837,italian
27254,moroccan
26282,moroccan
5443,chinese
11516,vietnamese
23265,southern_us
49204,moroccan
14502,mexican
22711,southern_us
27402,italian
4743,southern_us
13632,italian
46530,italian
12173,southern_us
44493,chinese
14241,thai
3151,chinese
17375,italian
26969,japanese
42219,mexican
49466,indian
7994,southern_us
16972,indian
44688,chinese
25657,italian
40806,mexican
10201,southern_us
47124,italian
24523,southern_us
34597,thai
32015,southern_us
46696,japanese
49239,mexican
28501,mexican
37207,french
38224,cajun_creole
18565,southern_us
46164,jamaican
4052,italian
28544,greek
10961,japanese
15916,greek
36744,mexican
41984,italian
48278,southern_us
25010,mexican
21242,korean
30310,southern_us
23801,brazilian
29614,mexican
34667,southern_us
48159,mexican
20747,irish
44625,italian
7173,southern_us
16676,moroccan
3667,mexican
36594,indian
26511,mexican
19351,french
48982,southern_us
27934,southern_us
22595,mexican
7256,southern_us
4306,southern_us
41919,spanish
23236,mexican
7329,thai
38382,thai
42257,chinese
17600,mexican
40730,southern_us
1192,southern_us
37189,vietnamese
2913,southern_us
7118,italian
42223,mexican
25690,spanish
8267,thai
35989,indian
774,french
23158,thai
12071,cajun_creole
26537,italian
49537,indian
19990,french
27876,thai
20823,thai
31393,southern_us
23239,mexican
21141,italian
43585,southern_us
30493,chinese
42985,italian
31089,moroccan
46974,mexican
40018,chinese
28153,french
10967,korean
14240,jamaican
24871,southern_us
16258,italian
28001,irish
49299,southern_us
47808,southern_us
37960,french
34733,vietnamese
48741,southern_us
10230,southern_us
46275,italian
17152,british
36201,french
16907,southern_us
3244,italian
11434,southern_us
22402,french
26624,mexican
21558,southern_us
4847,italian
17174,french
21995,italian
27335,chinese
14696,mexican
48923,filipino
32508,mexican
36585,italian
15904,jamaican
19319,southern_us
17017,italian
35561,chinese
45518,italian
6489,chinese
14423,chinese
26068,brazilian
32687,british
18684,italian
25918,irish
35353,brazilian
37689,thai
32830,french
6984,southern_us
29526,indian
42546,japanese
30742,indian
38469,italian
6678,italian
17413,mexican
20110,mexican
43229,cajun_creole
27133,filipino
48411,chinese
11098,chinese
18024,mexican
22540,italian
1013,mexican
35057,british
20177,chinese
26323,thai
4227,italian
34461,thai
4540,greek
36457,korean
37262,cajun_creole
16041,spanish
25790,southern_us
26546,cajun_creole
5295,indian
26689,chinese
11129,italian
42373,french
15183,greek
20054,mexican
22088,italian
26034,cajun_creole
7442,moroccan
39855,vietnamese
16795,indian
45938,mexican
21187,filipino
24985,mexican
19293,southern_us
35190,greek
48511,indian
24429,indian
16069,mexican
46173,indian
33861,thai
17499,italian
29095,cajun_creole
27355,spanish
23,spanish
14299,southern_us
15939,korean
26371,southern_us
1544,indian
15996,cajun_creole
28808,spanish
28521,thai
22276,french
45421,indian
1388,irish
16838,filipino
4167,thai
19525,indian
9051,indian
13537,indian
34265,southern_us
28948,southern_us
11263,thai
42791,chinese
37584,japanese
49538,southern_us
20135,french
46558,italian
9349,japanese
10859,italian
9623,vietnamese
3610,cajun_creole
29537,chinese
35360,jamaican
22957,southern_us
39629,chinese
15631,french
24105,mexican
15747,southern_us
48668,mexican
46662,italian
38318,mexican
48588,southern_us
44549,italian
37552,chinese
19931,jamaican
23871,korean
23762,southern_us
25303,italian
11340,mexican
13980,italian
7656,mexican
47486,indian
22621,mexican
9479,cajun_creole
13281,mexican
22624,japanese
27542,mexican
5778,french
48800,southern_us
744,french
27747,italian
15511,korean
39843,italian
40129,filipino
2236,italian
42882,jamaican
2860,mexican
12167,vietnamese
44860,italian
38237,southern_us
27239,southern_us
20091,british
24091,moroccan
13303,mexican
17,italian
16887,italian
31862,vietnamese
14437,british
35092,italian
47641,cajun_creole
10067,mexican
15037,chinese
20058,italian
16841,moroccan
35002,mexican
17689,japanese
13224,mexican
18356,southern_us
10950,italian
37642,mexican
1801,mexican
36059,mexican
5105,italian
18460,southern_us
26501,chinese
31066,chinese
15589,indian
5933,french
31444,thai
42571,italian
10448,italian
11830,japanese
7223,chinese
46537,jamaican
27269,mexican
44139,mexican
11162,southern_us
38781,thai
25429,french
3987,southern_us
3063,mexican
392,spanish
656,mexican
28508,french
42332,irish
41775,mexican
14167,spanish
1555,italian
24872,indian
40323,italian
28209,chinese
8772,italian
33557,italian
15016,southern_us
14866,brazilian
1638,italian
37006,thai
29914,chinese
797,thai
4209,southern_us
34027,vietnamese
15378,mexican
25802,chinese
21683,cajun_creole
30958,italian
5558,italian
29792,chinese
35869,thai
24364,mexican
35401,italian
1820,italian
22651,greek
39614,british
41834,indian
21043,southern_us
14615,mexican
47588,italian
38983,mexican
31441,french
33455,southern_us
25078,italian
14162,british
14603,french
40713,italian
43872,irish
29222,vietnamese
37701,mexican
33720,thai
43660,spanish
44613,british
12178,mexican
45641,italian
42803,italian
47145,french
21925,italian
17233,french
28029,southern_us
2601,vietnamese
45781,southern_us
37326,italian
46034,greek
12813,japanese
29934,spanish
29247,southern_us
48076,chinese
11352,french
42956,chinese
32918,italian
607,british
7801,italian
45246,southern_us
31901,chinese
20449,mexican
19367,brazilian
41457,jamaican
12159,moroccan
48164,italian
48884,mexican
33137,thai
23778,british
17154,japanese
49078,cajun_creole
11125,italian
4280,mexican
33377,vietnamese
15884,mexican
44340,southern_us
25351,italian
23271,french
36191,mexican
48074,southern_us
47618,mexican
20153,southern_us
40548,indian
22858,mexican
6224,greek
31972,italian
4190,spanish
22066,southern_us
45809,mexican
16888,cajun_creole
41177,french
2585,italian
34835,french
27465,french
32614,italian
23845,japanese
8345,southern_us
15313,mexican
36741,japanese
6845,french
24184,italian
10632,mexican
46732,italian
7328,mexican
37610,italian
39472,southern_us
26291,southern_us
30621,southern_us
5188,southern_us
29760,mexican
45337,russian
31663,southern_us
3965,brazilian
19981,italian
23268,southern_us
39421,thai
19286,southern_us
33493,chinese
18035,italian
19669,chinese
6073,spanish
10457,british
24605,vietnamese
37873,mexican
3753,southern_us
8218,southern_us
28513,italian
40161,mexican
35777,italian
38159,chinese
20380,italian
20309,italian
22178,french
44534,southern_us
36812,italian
771,italian
14453,russian
37861,italian
40670,chinese
33687,italian
11720,chinese
41612,mexican
27089,filipino
18732,italian
46522,italian
44217,vietnamese
10202,italian
40090,mexican
9314,mexican
38428,southern_us
25439,cajun_creole
39775,indian
13463,japanese
21501,mexican
47894,thai
6270,chinese
37860,korean
21988,jamaican
7205,italian
12797,indian
45258,thai
30940,mexican
9264,italian
14576,indian
28890,indian
20128,italian
7330,mexican
20464,chinese
19619,mexican
37972,chinese
41015,italian
47310,italian
27652,cajun_creole
42503,mexican
19581,italian
20539,italian
13159,vietnamese
45674,italian
25381,chinese
17734,mexican
15502,french
1949,mexican
7784,chinese
23870,southern_us
42,greek
34881,irish
2680,irish
10299,italian
3737,italian
42343,japanese
21785,italian
8581,italian
42710,indian
16804,italian
37626,greek
48805,chinese
2746,mexican
24899,thai
25649,mexican
6723,greek
34402,thai
3080,thai
26264,southern_us
37408,southern_us
117,italian
34481,italian
43553,italian
39747,british
30499,italian
19980,japanese
32277,italian
36165,chinese
2649,italian
17428,mexican
31069,italian
26188,japanese
8944,mexican
2473,mexican
14931,indian
21552,italian
13444,italian
46119,japanese
37942,italian
32162,indian
36605,indian
48647,southern_us
12709,indian
1405,indian
34269,italian
31633,southern_us
29169,mexican
10732,mexican
40433,mexican
30014,chinese
48847,mexican
26587,filipino
36983,italian
34931,mexican
4244,mexican
16864,southern_us
17047,indian
34698,mexican
44532,italian
23604,italian
27463,indian
34501,italian
13649,british
988,spanish
27926,italian
40240,cajun_creole
18053,british
22028,italian
39276,italian
39745,greek
30015,southern_us
22494,indian
12204,thai
43428,french
45026,vietnamese
28904,southern_us
25853,greek
25684,southern_us
31720,french
9748,filipino
34476,filipino
32266,italian
46371,mexican
27590,mexican
38339,japanese
18848,italian
14586,southern_us
32960,italian
16071,spanish
4465,french
11751,italian
17484,mexican
12431,mexican
14316,italian
350,italian
8350,southern_us
8150,cajun_creole
12811,southern_us
29552,mexican
15059,indian
30181,vietnamese
5940,southern_us
3558,southern_us
1301,italian
36040,italian
17620,italian
34863,italian
22221,indian
43531,japanese
29487,italian
38609,chinese
35173,southern_us
21574,italian
17311,indian
24821,vietnamese
9045,indian
41741,japanese
37423,italian
32994,southern_us
1745,chinese
48841,mexican
44365,british
48137,mexican
32281,mexican
28754,japanese
8846,moroccan
9325,italian
23826,italian
3729,italian
32854,southern_us
24634,mexican
35683,southern_us
41237,mexican
14264,greek
14540,italian
34479,thai
43676,italian
4334,thai
45219,southern_us
38586,italian
18898,southern_us
9186,french
23776,indian
12057,italian
7286,indian
17178,mexican
29828,indian
39864,southern_us
45033,italian
5234,french
5148,korean
17511,italian
11619,italian
18537,thai
8098,japanese
665,jamaican
3284,italian
33577,southern_us
582,italian
23054,british
1107,italian
44356,southern_us
11102,french
10639,japanese
32597,french
3225,southern_us
10069,thai
1725,mexican
22430,southern_us
11695,thai
1996,moroccan
4363,irish
22108,italian
24945,southern_us
18023,french
38926,greek
47046,italian
10334,british
47439,chinese
6390,filipino
25613,southern_us
941,mexican
23577,mexican
37256,indian
23274,indian
5266,italian
15242,chinese
10095,brazilian
6494,chinese
18939,greek
9909,mexican
37592,italian
45816,french
5794,indian
48883,greek
22861,indian
30746,brazilian
43915,british
15762,french
2193,british
22184,vietnamese
18771,italian
39251,indian
33808,indian
31324,southern_us
23025,filipino
6685,italian
8806,italian
45128,indian
47906,indian
16457,chinese
41292,thai
11479,southern_us
31614,italian
12477,italian
23867,indian
5114,mexican
48589,chinese
20323,indian
24453,indian
10894,italian
22331,italian
39611,italian
43758,moroccan
3677,thai
9868,french
7365,mexican
36795,french
47681,southern_us
9738,italian
1975,french
21202,italian
7444,mexican
35829,french
4093,mexican
14822,southern_us
21688,british
38816,italian
27283,chinese
7176,italian
24786,mexican
34405,italian
635,chinese
7364,italian
23908,chinese
35214,chinese
49205,mexican
18914,indian
15346,southern_us
23098,cajun_creole
46704,southern_us
11788,french
41012,mexican
34837,southern_us
5497,korean
13835,italian
39134,irish
42029,southern_us
12570,italian
27268,italian
23854,french
45995,chinese
4377,korean
18561,vietnamese
11215,chinese
45362,thai
24466,greek
36425,southern_us
48902,cajun_creole
11196,indian
6030,mexican
37762,italian
29460,italian
45798,mexican
31388,japanese
37731,italian
18867,korean
9122,french
17542,mexican
22349,italian
44970,french
35984,indian
30711,mexican
30977,italian
12105,japanese
22538,italian
31376,italian
7125,italian
16878,indian
26002,italian
35469,mexican
20587,mexican
41172,jamaican
46381,mexican
22031,irish
45673,filipino
6003,jamaican
9798,southern_us
19125,vietnamese
1932,spanish
9091,french
42088,mexican
22797,southern_us
30950,italian
31545,greek
31409,french
32783,southern_us
3096,italian
40650,vietnamese
3133,spanish
12746,cajun_creole
26859,italian
7415,italian
25636,mexican
45735,greek
2629,mexican
18969,italian
24320,chinese
43959,greek
20094,italian
47316,japanese
30590,italian
4974,southern_us
26792,mexican
27920,southern_us
30368,british
37035,french
49117,mexican
12891,italian
7148,vietnamese
22433,chinese
14863,italian
15255,indian
18172,jamaican
34497,french
16484,japanese
23341,indian
30034,filipino
11474,southern_us
28817,indian
32402,southern_us
2511,korean
12043,mexican
33713,italian
19924,mexican
768,chinese
38569,mexican
19134,southern_us
29710,italian
5489,chinese
1535,mexican
11779,italian
42927,chinese
19975,brazilian
44318,southern_us
5063,southern_us
20722,cajun_creole
7340,russian
38333,russian
18475,southern_us
28125,japanese
7617,mexican
9674,southern_us
41087,mexican
15430,jamaican
38896,indian
42133,italian
19220,thai
1576,french
4293,mexican
8292,italian
9704,southern_us
2675,mexican
1664,filipino
4488,greek
46837,greek
42167,japanese
46449,filipino
26984,southern_us
26665,southern_us
40053,indian
10691,indian
47916,italian
10955,greek
13514,southern_us
22487,cajun_creole
34831,brazilian
23650,french
34852,italian
28749,greek
5536,italian
30894,mexican
2366,southern_us
17105,cajun_creole
15327,chinese
41887,greek
5920,filipino
32376,southern_us
27864,italian
10361,italian
20878,greek
25461,southern_us
14051,indian
44849,southern_us
1541,mexican
908,indian
12059,mexican
19464,thai
6120,mexican
34498,mexican
16666,french
19118,mexican
1484,mexican
47998,italian
30282,french
28974,southern_us
16893,italian
49223,indian
35482,italian
29500,indian
26270,chinese
21551,southern_us
18571,italian
4144,jamaican
8436,italian
24343,chinese
5706,indian
34003,thai
31332,italian
30861,italian
25779,filipino
5531,chinese
9085,jamaican
14711,indian
31632,italian
38002,southern_us
4562,brazilian
26604,british
21800,southern_us
25844,southern_us
6113,indian
48105,southern_us
26886,italian
30639,spanish
41040,korean
35359,italian
40971,italian
26403,indian
45138,korean
27629,cajun_creole
16379,mexican
39698,mexican
43697,french
12935,jamaican
30260,french
27705,italian
30896,southern_us
33072,italian
18562,french
27340,italian
39247,japanese
35549,mexican
17226,mexican
42827,italian
48490,mexican
38311,thai
17539,russian
10841,french
13689,mexican
5138,thai
18428,greek
47495,italian
3844,italian
41911,french
28558,thai
37652,chinese
43320,italian
3265,greek
30471,mexican
37488,mexican
46154,southern_us
17884,southern_us
41232,mexican
18734,mexican
13743,italian
36343,indian
7030,filipino
24613,indian
38710,indian
12280,indian
29996,italian
27749,chinese
8235,mexican
2938,cajun_creole
47824,italian
21818,japanese
10005,chinese
27040,italian
48042,mexican
18261,french
44149,mexican
17768,french
17698,japanese
1200,southern_us
17410,mexican
12595,southern_us
48891,southern_us
17784,italian
11882,french
38280,indian
480,korean
26355,indian
45386,mexican
42955,french
31678,chinese
4506,russian
44155,vietnamese
11633,italian
21253,mexican
46025,italian
10314,british
46874,chinese
38432,italian
48935,italian
2490,italian
8591,mexican
26318,chinese
37469,italian
4102,italian
15647,italian
9121,indian
7929,italian
38228,cajun_creole
14957,italian
18414,filipino
5231,southern_us
33604,southern_us
12735,vietnamese
19523,chinese
7853,italian
33163,korean
5630,cajun_creole
35049,greek
7965,mexican
39821,indian
27157,southern_us
28318,irish
11275,french
4034,indian
37380,southern_us
3470,thai
701,southern_us
37996,russian
10483,southern_us
18610,chinese
42759,italian
11426,mexican
44136,southern_us
24261,chinese
8985,italian
28040,southern_us
31071,mexican
6453,mexican
48762,italian
36159,moroccan
21417,japanese
26451,italian
19979,french
44803,greek
35560,indian
39937,filipino
6593,japanese
31735,mexican
13153,japanese
1411,brazilian
31664,italian
32101,mexican
33367,mexican
46628,cajun_creole
32747,italian
2377,mexican
14640,italian
48493,mexican
6752,korean
17519,japanese
45167,greek
5975,cajun_creole
28189,greek
37891,cajun_creole
31530,spanish
22880,mexican
41020,mexican
32047,italian
30877,italian
6700,mexican
34641,vietnamese
25706,italian
35164,mexican
10066,mexican
11681,italian
40920,southern_us
43481,russian
33705,mexican
46679,italian
17635,french
6235,mexican
49572,indian
14373,southern_us
25511,greek
47652,mexican
24214,southern_us
40625,vietnamese
20447,italian
13533,greek
10195,filipino
27795,greek
23014,japanese
7561,mexican
23812,chinese
24952,french
41557,italian
15847,thai
20202,italian
16301,thai
27106,spanish
5037,british
15253,french
22270,russian
39918,southern_us
11398,mexican
44174,mexican
8231,italian
34639,brazilian
33855,southern_us
14041,italian
37934,indian
6104,indian
27251,british
47206,mexican
46137,mexican
31102,italian
33073,indian
4661,japanese
25610,french
31029,italian
23440,moroccan
42385,indian
45895,italian
34229,filipino
31486,japanese
47198,italian
23006,french
14166,filipino
12425,mexican
46583,italian
20880,italian
13762,southern_us
47701,thai
26679,thai
7296,mexican
8520,spanish
34428,british
40138,greek
1967,chinese
12854,mexican
12646,southern_us
40178,mexican
16990,italian
172,irish
28381,chinese
41826,indian
36860,mexican
20795,mexican
6626,southern_us
20589,japanese
4024,italian
34359,mexican
29651,moroccan
49442,italian
5049,cajun_creole
1337,southern_us
29433,italian
10717,southern_us
15957,indian
20499,mexican
38018,italian
18150,british
46524,mexican
40473,brazilian
21554,indian
42695,mexican
48951,mexican
46544,italian
8376,irish
33109,filipino
41448,italian
11784,indian
36889,italian
47140,mexican
16207,mexican
4708,italian
9630,french
43778,spanish
5540,french
33015,mexican
32258,irish
49287,indian
36720,indian
14956,italian
36140,southern_us
31818,moroccan
15827,italian
16331,french
39064,spanish
17103,indian
42799,french
46829,mexican
39560,italian
19496,italian
23809,italian
4056,mexican
1214,southern_us
27520,greek
28815,mexican
38950,chinese
9720,italian
16896,cajun_creole
23108,jamaican
44539,italian
45542,indian
10080,italian
10467,indian
29668,vietnamese
6948,italian
18308,chinese
41138,indian
35252,french
45559,mexican
45169,chinese
22539,italian
14601,french
46738,southern_us
36644,mexican
18064,italian
12989,indian
29125,filipino
10810,italian
39796,mexican
30688,moroccan
25386,chinese
5550,indian
26998,mexican
30398,brazilian
40333,mexican
24265,italian
18953,southern_us
24287,italian
36631,brazilian
33500,spanish
9719,indian
18589,italian
25430,spanish
48525,mexican
4337,italian
30578,southern_us
18333,southern_us
7556,southern_us
13108,southern_us
30208,chinese
23114,mexican
46118,italian
37800,indian
3390,greek
7445,japanese
34030,brazilian
40358,chinese
40028,italian
45708,italian
7393,vietnamese
3619,french
29848,indian
25705,mexican
25919,spanish
4874,italian
47709,mexican
30281,mexican
16044,southern_us
1353,chinese
1339,indian
48060,brazilian
12829,cajun_creole
24191,japanese
3859,italian
10744,mexican
45958,italian
9028,spanish
45733,southern_us
21752,vietnamese
21085,moroccan
45884,cajun_creole
22860,thai
39506,italian
25569,chinese
36896,chinese
33018,filipino
15341,indian
18983,italian
5885,chinese
18704,italian
31610,mexican
3401,moroccan
35168,mexican
29209,mexican
36347,filipino
1785,filipino
38673,italian
49486,chinese
13583,mexican
33926,southern_us
40470,mexican
26337,korean
6731,southern_us
44459,japanese
22824,japanese
29264,italian
25558,filipino
23080,jamaican
14670,italian
27553,southern_us
17525,mexican
6077,spanish
24098,korean
2510,italian
26921,italian
23088,mexican
31468,italian
32381,southern_us
44835,british
32368,chinese
27208,southern_us
14242,mexican
19659,korean
43094,cajun_creole
15760,spanish
11814,italian
15262,mexican
21825,italian
39447,cajun_creole
18247,mexican
32682,french
37504,irish
20319,british
32522,french
44455,greek
49148,italian
2114,southern_us
31361,southern_us
28348,italian
22226,indian
33911,mexican
16916,southern_us
35988,italian
43563,italian
35964,southern_us
26651,mexican
15924,korean
48851,vietnamese
23692,southern_us
44971,mexican
31673,italian
11741,indian
1087,mexican
36591,mexican
24651,thai
16791,french
28578,greek
4537,indian
24876,italian
31584,italian
39456,chinese
39474,italian
11103,indian
17650,southern_us
40495,indian
3434,mexican
10911,mexican
35249,vietnamese
8344,filipino
47259,indian
42808,indian
39649,moroccan
316,southern_us
43351,french
32617,indian
27624,thai
8796,southern_us
43592,mexican
45582,southern_us
31146,italian
22025,greek
33118,chinese
7641,italian
48678,mexican
36267,southern_us
29542,cajun_creole
15157,indian
14285,indian
40043,italian
3532,italian
16823,thai
4961,italian
27022,mexican
41659,thai
31690,indian
41702,thai
13661,italian
8855,southern_us
30533,italian
30909,italian
47943,indian
45916,french
33460,italian
35100,thai
31513,italian
15005,mexican
21308,indian
14321,mexican
719,irish
45509,indian
10308,french
2071,moroccan
853,russian
30255,italian
47546,italian
13974,mexican
11583,italian
36373,thai
45398,italian
36622,mexican
46510,italian
15712,mexican
36418,korean
38314,thai
27960,italian
14656,indian
3838,cajun_creole
18439,cajun_creole
15998,southern_us
31815,indian
21879,mexican
40095,chinese
43972,mexican
23982,french
23836,southern_us
46159,chinese
4302,french
35145,french
30222,moroccan
30560,mexican
19781,southern_us
16250,mexican
32866,jamaican
31665,indian
47334,thai
34527,mexican
5760,italian
13027,italian
20855,spanish
8816,chinese
45001,italian
9143,cajun_creole
19989,french
42673,british
30565,chinese
26924,southern_us
22404,indian
4272,cajun_creole
2728,italian
26853,italian
20862,korean
25107,southern_us
38168,southern_us
7053,french
28624,mexican
7237,cajun_creole
18398,mexican
46793,italian
31501,chinese
20617,spanish
28046,japanese
17167,french
30370,chinese
31984,indian
25643,italian
6394,chinese
34282,thai
47658,indian
24087,jamaican
26732,mexican
29627,indian
37412,irish
15435,greek
26066,italian
47869,italian
48059,southern_us
39577,italian
41509,greek
34606,french
2021,thai
2532,italian
27724,thai
8754,thai
4301,indian
25137,italian
24483,italian
8566,italian
46526,french
42148,italian
17663,filipino
25669,indian
4011,mexican
19432,spanish
11439,mexican
1162,vietnamese
20953,chinese
38796,italian
30043,chinese
36182,french
33840,russian
43911,southern_us
5736,italian
17534,chinese
51,greek
1032,cajun_creole
32889,italian
34487,indian
49264,indian
5804,cajun_creole
9724,vietnamese
4112,italian
16786,italian
2781,indian
5785,mexican
17249,southern_us
27894,mexican
11444,mexican
35396,italian
15083,mexican
36320,southern_us
49475,chinese
32585,korean
22474,italian
3014,italian
40396,greek
36634,mexican
18543,chinese
22089,japanese
33545,southern_us
29049,southern_us
9681,greek
31476,chinese
46081,italian
1293,french
3830,mexican
49201,korean
4236,mexican
17185,british
48757,southern_us
48277,southern_us
19192,mexican
23579,japanese
867,chinese
919,italian
11704,indian
10939,southern_us
6397,italian
21926,jamaican
41831,mexican
29221,french
15627,indian
24228,mexican
31854,japanese
45533,mexican
24915,chinese
6750,cajun_creole
43562,thai
37717,mexican
8060,spanish
27317,mexican
23501,mexican
22255,italian
27812,french
31490,indian
43951,chinese
11407,moroccan
31821,italian
32173,indian
36050,french
18967,southern_us
20530,mexican
21805,southern_us
28743,mexican
29386,jamaican
28475,indian
48106,mexican
14681,southern_us
49120,french
27651,mexican
2803,mexican
27372,spanish
25807,chinese
25050,mexican
35790,southern_us
42729,mexican
6419,british
19723,vietnamese
11569,cajun_creole
10002,cajun_creole
28748,brazilian
33729,mexican
6109,korean
9245,korean
6013,mexican
4408,southern_us
3973,southern_us
5079,italian
43736,southern_us
43841,french
17547,mexican
1014,russian
16213,italian
27984,british
16158,chinese
13703,italian
7838,vietnamese
40922,vietnamese
15497,southern_us
18323,mexican
24432,irish
4125,mexican
